YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,DoseAdditional2,DoseAdditional3,DoseAdditional4,DoseAdditional5,UnknownDose,Region,TargetGroup,Vaccine,Population
2021-W45,BE,9233555.0,427050,0,14321,0,14226,105515,0,0,0,0,0,BE,ALL,COM,11554767
2021-W23,BE,9233555.0,100800,0,22786,0,165290,0,0,0,0,0,0,BE,ALL,AZ,11554767
2021-W08,BE,9233555.0,120510,0,54170,0,35305,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W08,BE,9233555.0,88800,0,34890,0,0,0,0,0,0,0,0,BE,ALL,AZ,11554767
2021-W34,BE,9233555.0,429390,0,23572,0,60184,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W21,BE,9233555.0,76800,0,65724,0,9101,0,0,0,0,0,0,BE,ALL,MOD,11554767
2021-W33,BE,9233555.0,429390,0,22873,0,92140,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W13,BE,9233555.0,179010,0,201052,0,58937,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W07,BE,9233555.0,117000,0,37551,0,64087,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W32,BE,9233555.0,67200,0,4544,0,13934,0,0,0,0,0,0,BE,ALL,MOD,11554767
2021-W02,BE,9233555.0,99060,0,99280,0,41,0,0,0,0,0,0,BE,ALL,COM,11554767
2022-W10,BE,9233555.0,243000,0,0,0,0,7,2,0,0,0,0,BE,ALL,NVXD,11617623
2022-W10,BE,9233555.0,85200,0,30,0,63,1798,1245,0,0,0,0,BE,ALL,MOD,11617623
2021-W09,BE,9233555.0,124800,0,65207,0,0,0,0,0,0,0,0,BE,ALL,AZ,11554767
2021-W22,BE,9233555.0,85600,0,24161,0,0,0,0,0,0,0,0,BE,ALL,JANSS,11554767
2021-W05,BE,9233555.0,48000,0,0,0,0,0,0,0,0,0,0,BE,ALL,AZ,11554767
2021-W48,BE,9233555.0,387600,0,722,0,888,95692,0,0,0,0,0,BE,ALL,MOD,11554767
2021-W22,BE,9233555.0,733590,0,401535,0,300752,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W21,BE,9233555.0,363870,0,130046,0,314445,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W30,BE,9233555.0,442260,0,33406,0,497783,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W47,BE,9233555.0,211770,0,15139,0,16968,370782,0,0,0,0,0,BE,ALL,COM,11554767
2021-W14,BE,9233555.0,267930,0,266621,0,52976,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W14,BE,9233555.0,80400,0,41287,0,6254,0,0,0,0,0,0,BE,ALL,MOD,11554767
2021-W15,BE,9233555.0,81600,0,181101,0,93,0,0,0,0,0,0,BE,ALL,AZ,11554767
2021-W15,BE,9233555.0,267930,0,207640,0,71102,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W20,BE,9233555.0,363870,0,156023,0,215370,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W46,BE,9233555.0,387600,431730,1208,0,1120,23162,0,0,0,0,0,BE,ALL,MOD,11554767
2021-W46,BE,9233555.0,214110,0,18145,0,18458,243663,0,0,0,0,0,BE,ALL,COM,11554767
2021-W35,BE,9233555.0,511290,0,23013,0,35340,0,0,0,0,0,0,BE,ALL,COM,11554767
2022-W08,BE,9233555.0,80400,0,119,0,208,14980,3485,0,0,0,0,BE,ALL,MOD,11617623
2021-W45,BE,9233555.0,387600,0,495,0,864,9543,0,0,0,0,0,BE,ALL,MOD,11554767
2021-W19,BE,9233555.0,36000,0,6028,0,0,0,0,0,0,0,0,BE,ALL,JANSS,11554767
2021-W19,BE,9233555.0,361530,0,189790,0,264030,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W19,BE,9233555.0,74400,0,83711,0,9928,0,0,0,0,0,0,BE,ALL,AZ,11554767
2021-W18,BE,9233555.0,76800,0,17049,0,41221,0,0,0,0,0,0,BE,ALL,MOD,11554767
2021-W26,BE,9233555.0,809640,0,340890,0,148332,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W04,BE,9233555.0,78390,0,64945,0,25710,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W26,BE,9233555.0,153600,0,25938,0,0,0,0,0,0,0,0,BE,ALL,JANSS,11554767
2021-W04,BE,9233555.0,13200,0,1736,0,4,0,0,0,0,0,0,BE,ALL,MOD,11554767
2022-W08,BE,9233555.0,340320,0,1979,0,3557,45446,76216,0,0,0,0,BE,ALL,COM,11617623
2022-W07,BE,9233555.0,79200,0,170,0,213,25296,3671,0,0,0,0,BE,ALL,MOD,11617623
2022-W07,BE,9233555.0,337440,0,2408,0,4394,44897,35562,0,0,0,0,BE,ALL,COM,11617623
2021-W18,BE,9233555.0,361530,0,359237,0,195014,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W27,BE,9233555.0,68400,0,7899,0,54614,0,0,0,0,0,0,BE,ALL,MOD,11554767
2021-W05,BE,9233555.0,97110,0,34427,0,95415,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W15,BE,9233555.0,36000,0,0,0,0,0,0,0,0,0,0,BE,ALL,JANSS,11554767
2021-W16,BE,9233555.0,26400,0,57262,0,146,0,0,0,0,0,0,BE,ALL,AZ,11554767
2021-W16,BE,9233555.0,269100,0,300286,0,18371,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W16,BE,9233555.0,45600,0,41936,0,9843,0,0,0,0,0,0,BE,ALL,MOD,11554767
2021-W23,BE,9233555.0,656370,0,421796,0,333816,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W23,BE,9233555.0,36000,0,46695,0,0,0,0,0,0,0,0,BE,ALL,JANSS,11554767
2021-W05,BE,9233555.0,25200,0,9824,0,63,0,0,0,0,0,0,BE,ALL,MOD,11554767
2021-W06,BE,9233555.0,57600,0,440,0,0,0,0,0,0,0,0,BE,ALL,AZ,11554767
2021-W29,BE,9233555.0,68400,0,6748,0,47663,0,0,0,0,0,0,BE,ALL,MOD,11554767
2021-W32,BE,9233555.0,429390,0,28569,0,134989,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W14,BE,9233555.0,33600,0,79946,0,167,0,0,0,0,0,0,BE,ALL,AZ,11554767
2021-W13,BE,9233555.0,259200,0,60329,0,182,0,0,0,0,0,0,BE,ALL,AZ,11554767
2021-W12,BE,9233555.0,96000,0,9984,0,540,0,0,0,0,0,0,BE,ALL,MOD,11554767
2021-W12,BE,9233555.0,176670,0,131296,0,66503,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W39,BE,9233555.0,848250,0,18942,0,23512,91580,0,0,0,0,0,BE,ALL,COM,11554767
2021-W17,BE,9233555.0,386400,0,65555,0,404,0,0,0,0,0,0,BE,ALL,AZ,11554767
2021-W17,BE,9233555.0,396630,0,290104,0,67570,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W17,BE,9233555.0,30000,0,3171,0,0,0,0,0,0,0,0,BE,ALL,JANSS,11554767
2021-W17,BE,9233555.0,52800,0,9251,0,18158,0,0,0,0,0,0,BE,ALL,MOD,11554767
2021-W31,BE,9233555.0,67200,0,5428,0,18950,0,0,0,0,0,0,BE,ALL,MOD,11554767
2022-W05,BE,9233555.0,394110,0,3697,0,6184,44812,949,0,0,0,0,BE,ALL,COM,11617623
2021-W12,BE,9233555.0,28800,0,111151,0,230,0,0,0,0,0,0,BE,ALL,AZ,11554767
2021-W11,BE,9233555.0,117000,0,56416,0,54902,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W29,BE,9233555.0,442260,0,49201,0,522161,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W23,BE,9233555.0,76800,0,52634,0,34215,0,0,0,0,0,0,BE,ALL,MOD,11554767
2021-W24,BE,9233555.0,124800,0,36260,0,99246,0,0,0,0,0,0,BE,ALL,AZ,11554767
2021-W24,BE,9233555.0,656370,0,541109,0,178890,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W03,BE,9233555.0,86580,0,117829,0,962,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W19,BE,9233555.0,76800,0,41749,0,13260,0,0,0,0,0,0,BE,ALL,MOD,11554767
2021-W20,BE,9233555.0,64800,0,222798,0,44672,0,0,0,0,0,0,BE,ALL,AZ,11554767
2021-W20,BE,9233555.0,40800,0,20987,0,0,0,0,0,0,0,0,BE,ALL,JANSS,11554767
2021-W20,BE,9233555.0,76800,0,60743,0,41683,0,0,0,0,0,0,BE,ALL,MOD,11554767
2021-W01,BE,9233555.0,162825,0,27387,0,0,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W21,BE,9233555.0,335200,0,32232,0,68320,0,0,0,0,0,0,BE,ALL,AZ,11554767
2021-W10,BE,9233555.0,117000,0,60668,0,36679,0,0,0,0,0,0,BE,ALL,COM,11554767
2021-W37,BE,9233555.0,342810,0,15660,0,23256,15641,0,0,0,0,0,BE,ALL,COM,11554767
2021-W10,BE,9233555.0,60000,0,81628,0,162,0,0,0,0,0,0,BE,ALL,AZ,11554767
2021-W36,BE,9233555.0,276000,0,1311,0,5489,206,0,0,0,0,0,BE,ALL,MOD,11554767
2021-W36,BE,9233555.0,511290,0,19526,0,25531,241,0,0,0,0,0,BE,ALL,COM,11554767
2022-W04,BE,9233555.0,80400,0,479,0,279,168971,137,0,0,0,0,BE,ALL,MOD,11617623
2021-W08,BE,9233555.0,48000,0,521,0,2042,0,0,0,0,0,0,BE,ALL,MOD,11554767
2022-W04,BE,9233555.0,224640,0,4908,0,6163,61408,285,0,0,0,0,BE,ALL,COM,11617623
2022-W03,BE,9233555.0,79200,0,538,0,543,327912,78,0,0,0,0,BE,ALL,MOD,11617623
2021-W24,BE,9233555.0,36000,0,69808,0,0,0,0,0,0,0,0,BE,ALL,JANSS,11554767
2022-W03,BE,9233555.0,87000,0,5851,0,5236,79373,108,0,0,0,0,BE,ALL,COM,11617623
2022-W02,BE,9233555.0,79200,0,779,0,768,558086,0,0,0,0,0,BE,ALL,MOD,11617623
2021-W21,BG,5726002.0,274950,0,30227,0,33161,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W16,BG,5726002.0,50400,0,1521,0,4155,0,0,0,0,0,0,BG,ALL,AZ,6916548
2021-W16,BG,5726002.0,62010,0,37664,0,22564,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W30,BG,5726002.0,14400,0,10332,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W32,BG,5726002.0,129870,0,21357,0,20152,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W13,BG,5726002.0,31590,0,23400,0,9479,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W13,BG,5726002.0,51600,0,7713,0,3092,0,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W16,BG,5726002.0,21600,0,10214,0,8709,0,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W34,BG,5726002.0,129870,0,22624,0,23468,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W19,BG,5726002.0,12000,0,398,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W19,BG,5726002.0,273780,0,46758,0,44721,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W19,BG,5726002.0,45600,0,1387,0,62541,0,0,0,0,0,0,BG,ALL,AZ,6916548
2021-W22,BG,5726002.0,36000,0,6252,0,2703,0,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W15,BG,5726002.0,38400,0,13736,0,1422,0,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W15,BG,5726002.0,62010,0,34250,0,13054,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W36,BG,5726002.0,93600,0,14499,0,19957,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W15,BG,5726002.0,19200,0,2510,0,810,0,0,0,0,0,0,BG,ALL,AZ,6916548
2021-W14,BG,5726002.0,62010,0,36038,0,10497,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W33,BG,5726002.0,129870,0,20233,0,22540,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W33,BG,5726002.0,61200,0,3065,0,2262,0,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W17,BG,5726002.0,240000,0,959,0,15414,0,0,0,0,0,0,BG,ALL,AZ,6916548
2021-W25,BG,5726002.0,12000,0,7171,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W37,BG,5726002.0,154440,0,13879,0,22562,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W37,BG,5726002.0,14400,0,13089,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W34,BG,5726002.0,61200,0,2659,0,2933,0,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W17,BG,5726002.0,138060,0,39719,0,29667,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W35,BG,5726002.0,93600,0,19878,0,21815,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W20,BG,5726002.0,19200,0,2231,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W20,BG,5726002.0,273780,0,44433,0,40111,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W22,BG,5726002.0,196800,0,318,0,23807,0,0,0,0,0,0,BG,ALL,AZ,6916548
2021-W12,BG,5726002.0,16800,0,27754,0,52,0,0,0,0,0,0,BG,ALL,AZ,6916548
2021-W10,BG,5726002.0,108000,0,30263,0,14,0,0,0,0,0,0,BG,ALL,AZ,6916548
2021-W27,BG,5726002.0,16800,0,8430,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W38,BG,5726002.0,112800,0,1087,0,2558,0,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W22,BG,5726002.0,409500,0,27638,0,45450,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W22,BG,5726002.0,24000,0,4866,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W23,BG,5726002.0,57600,0,367,0,22176,0,0,0,0,0,0,BG,ALL,AZ,6916548
2021-W23,BG,5726002.0,363870,0,25747,0,45065,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W11,BG,5726002.0,33600,0,1393,0,2540,0,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W10,BG,5726002.0,21060,0,10079,0,7724,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W11,BG,5726002.0,16800,0,4820,0,0,0,0,0,0,0,0,BG,ALL,AZ,6916548
2021-W11,BG,5726002.0,21060,0,11006,0,10267,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W08,BG,5726002.0,12000,0,3804,0,225,0,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W08,BG,5726002.0,52800,0,68678,0,5,0,0,0,0,0,0,BG,ALL,AZ,6916548
2021-W09,BG,5726002.0,21060,0,13948,0,11592,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W38,BG,5726002.0,28800,0,9887,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W38,BG,5726002.0,156780,0,10357,0,19673,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W21,BG,5726002.0,34900,0,3647,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W23,BG,5726002.0,12000,0,6845,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W24,BG,5726002.0,12000,0,7941,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W24,BG,5726002.0,365040,0,21080,0,30355,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W08,BG,5726002.0,25740,0,10204,0,10176,0,0,0,0,0,0,BG,ALL,COM,6916548
2023-W03,BG,5726002.0,14400,0,22,0,11,398,336,0,0,0,0,BG,ALL,COM,6838937
2021-W15,BG,5726002.0,14400,0,0,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W24,BG,5726002.0,73200,0,3665,0,9972,0,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W25,BG,5726002.0,40800,0,2415,0,6892,0,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W25,BG,5726002.0,74400,0,108,0,3012,0,0,0,0,0,0,BG,ALL,AZ,6916548
2021-W26,BG,5726002.0,62400,0,6895,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2020-W52,BG,5726002.0,10725,0,0,0,0,0,0,0,0,0,0,BG,ALL,COM,6951482
2021-W02,BG,5726002.0,2400,0,491,0,0,0,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W06,BG,5726002.0,39780,0,12340,0,2859,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W05,BG,5726002.0,17550,0,10443,0,4306,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W05,BG,5726002.0,28800,0,10,0,0,0,0,0,0,0,0,BG,ALL,AZ,6916548
2021-W04,BG,5726002.0,3600,0,210,0,0,0,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W04,BG,5726002.0,14040,0,6298,0,8474,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W21,BG,5726002.0,36000,0,7158,0,8577,0,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W18,BG,5726002.0,36000,0,2819,0,11004,0,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W18,BG,5726002.0,273780,0,34023,0,28901,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W01,BG,5726002.0,27885,0,8734,0,0,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W03,BG,5726002.0,18720,0,2831,0,4507,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W20,BG,5726002.0,36000,0,911,0,36132,0,0,0,0,0,0,BG,ALL,AZ,6916548
2021-W20,BG,5726002.0,36000,0,10104,0,10092,0,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W13,BG,5726002.0,151200,0,23253,0,92,0,0,0,0,0,0,BG,ALL,AZ,6916548
2021-W12,BG,5726002.0,30420,0,13278,0,13470,0,0,0,0,0,0,BG,ALL,COM,6916548
2021-W07,BG,5726002.0,57600,0,26911,0,1,0,0,0,0,0,0,BG,ALL,AZ,6916548
2021-W06,BG,5726002.0,31200,0,2025,0,0,0,0,0,0,0,0,BG,ALL,AZ,6916548
2021-W19,BG,5726002.0,36000,0,7411,0,15472,0,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W17,BG,5726002.0,12000,0,0,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W17,BG,5726002.0,25200,0,8476,0,7148,0,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W32,BG,5726002.0,62400,0,2959,0,2466,0,0,0,0,0,0,BG,ALL,MOD,6916548
2022-W12,BG,5726002.0,313470,0,508,0,1123,5912,0,0,0,0,0,BG,ALL,COM,6838937
2022-W38,BG,5726002.0,385920,0,119,0,216,1608,3238,0,0,0,0,BG,ALL,COM,6838937
2021-W06,BG,5726002.0,6000,0,679,0,447,0,0,0,0,0,0,BG,ALL,MOD,6916548
2022-W39,BG,5726002.0,31680,0,150,0,188,2146,4781,0,0,0,0,BG,ALL,COM,6838937
2022-W39,BG,5726002.0,3000,0,5,0,13,101,317,0,0,0,0,BG,ALL,MOD,6838937
2022-W38,BG,5726002.0,2400,0,4,0,13,76,123,0,0,0,0,BG,ALL,MOD,6838937
2022-W36,BG,5726002.0,290880,0,192,0,353,1513,1470,0,0,0,0,BG,ALL,COM,6838937
2022-W14,BG,5726002.0,3330400,0,0,0,0,0,0,0,0,0,0,BG,ALL,AZ,6838937
2022-W14,BG,5726002.0,338130,0,458,0,653,5234,0,0,0,0,0,BG,ALL,COM,6838937
2022-W36,BG,5726002.0,1800,0,12,0,32,113,144,0,0,0,0,BG,ALL,MOD,6838937
2021-W47,BG,5726002.0,7300,0,2576,0,6465,4009,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W46,BG,5726002.0,7200,0,3291,0,3889,2834,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W46,BG,5726002.0,302400,0,20281,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W46,BG,5726002.0,47970,0,21205,0,44987,17468,0,0,0,0,0,BG,ALL,COM,6916548
2021-W39,BG,5726002.0,105600,0,1283,0,2307,57,0,0,0,0,0,BG,ALL,MOD,6916548
2022-W47,BG,5726002.0,225600,0,34,0,58,868,1960,0,0,0,0,BG,ALL,COM,6838937
2021-W47,BG,5726002.0,19890,0,18112,0,36188,21829,0,0,0,0,0,BG,ALL,COM,6916548
2022-W35,BG,5726002.0,19200,0,265,0,415,2168,2259,0,0,0,0,BG,ALL,COM,6838937
2022-W10,BG,5726002.0,389610,0,718,0,2508,6768,0,0,0,0,0,BG,ALL,COM,6838937
2022-W45,BG,5726002.0,437760,0,93,0,97,1223,2845,0,0,0,0,BG,ALL,COM,6838937
2021-W42,BG,5726002.0,12870,0,34251,0,12126,4198,0,0,0,0,0,BG,ALL,COM,6916548
2021-W43,BG,5726002.0,12870,0,47115,0,11428,5150,0,0,0,0,0,BG,ALL,COM,6916548
2021-W43,BG,5726002.0,170400,0,57381,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W44,BG,5726002.0,8400,0,5761,0,1335,1198,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W44,BG,5726002.0,182400,0,40475,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W44,BG,5726002.0,5850,0,35708,0,11856,7366,0,0,0,0,0,BG,ALL,COM,6916548
2021-W39,BG,5726002.0,513630,0,10263,0,15076,1543,0,0,0,0,0,BG,ALL,COM,6916548
2022-W11,BG,5726002.0,313470,0,506,0,1761,6725,0,0,0,0,0,BG,ALL,COM,6838937
2022-W01,BG,5726002.0,4800,0,0,0,0,0,0,0,0,0,0,BG,ALL,AZ,6838937
2022-W01,BG,5726002.0,17550,0,13106,0,13911,92649,0,0,0,0,0,BG,ALL,COM,6838937
2021-W48,BG,5726002.0,6000,0,1875,0,5623,5996,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W40,BG,5726002.0,12870,0,9536,0,14232,2879,0,0,0,0,0,BG,ALL,COM,6916548
2021-W49,BG,5726002.0,8400,0,1422,0,4137,6369,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W45,BG,5726002.0,302400,0,25793,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W45,BG,5726002.0,8400,0,4061,0,1470,2091,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W41,BG,5726002.0,12870,0,11220,0,11129,3240,0,0,0,0,0,BG,ALL,COM,6916548
2022-W11,BG,5726002.0,2400,0,39,0,195,905,0,0,0,0,0,BG,ALL,MOD,6838937
2021-W40,BG,5726002.0,45600,0,8023,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W41,BG,5726002.0,60000,0,10117,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W42,BG,5726002.0,184800,0,41425,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W39,BG,5726002.0,31200,0,9915,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W50,BG,5726002.0,16000,0,1253,0,3465,7279,0,0,0,0,0,BG,ALL,MOD,6916548
2021-W51,BG,5726002.0,42000,0,7200,0,13531,28593,0,0,0,0,0,BG,ALL,COM,6916548
2022-W42,BG,5726002.0,5850,0,3,0,5,92,250,0,0,0,0,BG,ALL,MOD,6838937
2021-W47,BG,5726002.0,208800,0,17936,0,0,0,0,0,0,0,0,BG,ALL,JANSS,6916548
2021-W11,CY,724531.0,9600,0,892,0,0,0,0,0,0,0,0,CY,ALL,AZ,896007
2021-W40,CY,724531.0,4800,0,30,0,0,0,0,0,0,0,0,CY,ALL,JANSS,896007
2021-W42,CY,724531.0,14040,4998,1905,0,1404,5925,0,0,0,0,0,CY,ALL,COM,896007
2021-W42,CY,724531.0,33600,40000,1,0,73,0,0,0,0,0,0,CY,ALL,AZ,896007
2021-W32,CY,724531.0,26274,0,5876,0,14613,0,0,0,0,0,0,CY,ALL,COM,896007
2021-W46,CY,724531.0,63180,0,2954,0,1726,14836,0,0,0,0,0,CY,ALL,COM,896007
2021-W46,CY,724531.0,1200,0,130,0,192,1622,0,0,0,0,0,CY,ALL,MOD,896007
2021-W46,CY,724531.0,12000,0,156,0,0,49,0,0,0,0,0,CY,ALL,JANSS,896007
2021-W47,CY,724531.0,1600,0,191,0,199,1937,0,0,0,0,0,CY,ALL,MOD,896007
2021-W41,CY,724531.0,14040,0,1653,0,2644,8232,0,0,0,0,0,CY,ALL,COM,896007
2021-W35,CY,724531.0,23400,0,4506,0,6222,134,0,0,0,0,0,CY,ALL,COM,896007
2021-W36,CY,724531.0,24570,0,5138,0,5526,1020,0,0,0,0,0,CY,ALL,COM,896007
2021-W34,CY,724531.0,9600,0,429,0,405,0,0,0,0,0,0,CY,ALL,MOD,896007
2021-W34,CY,724531.0,37400,0,4495,0,11311,0,0,0,0,0,0,CY,ALL,COM,896007
2021-W04,CY,724531.0,8190,0,4223,0,2848,0,0,0,0,0,0,CY,ALL,COM,896007
2021-W27,CY,724531.0,4800,0,319,0,449,0,0,0,0,0,0,CY,ALL,MOD,896007
2021-W27,CY,724531.0,4800,0,445,0,0,0,0,0,0,0,0,CY,ALL,JANSS,896007
2021-W28,CY,724531.0,35100,0,17639,0,7893,0,0,0,0,0,0,CY,ALL,COM,896007
2021-W03,CY,724531.0,2430,0,4677,0,2371,0,0,0,0,0,0,CY,ALL,COM,896007
2021-W02,CY,724531.0,1200,0,0,0,0,0,0,0,0,0,0,CY,ALL,MOD,896007
2021-W02,CY,724531.0,6825,0,4423,0,324,0,0,0,0,0,0,CY,ALL,COM,896007
2021-W28,CY,724531.0,4800,0,1152,0,384,0,0,0,0,0,0,CY,ALL,MOD,896007
2020-W53,CY,724531.0,6825,0,2641,0,0,0,0,0,0,0,0,CY,ALL,COM,888005
2020-W52,CY,724531.0,9750,0,369,0,0,0,0,0,0,0,0,CY,ALL,COM,888005
2021-W45,CY,724531.0,1200,0,124,0,87,1429,0,0,0,0,0,CY,ALL,MOD,896007
2021-W39,CY,724531.0,36270,9996,1021,0,4841,5678,0,0,0,0,0,CY,ALL,COM,896007
2021-W37,CY,724531.0,18720,0,3487,0,4623,1783,0,0,0,0,0,CY,ALL,COM,896007
2021-W15,CY,724531.0,800,0,6857,0,15,0,0,0,0,0,0,CY,ALL,AZ,896007
2021-W16,CY,724531.0,14400,0,10705,0,288,0,0,0,0,0,0,CY,ALL,AZ,896007
2021-W17,CY,724531.0,7200,0,548,0,1851,0,0,0,0,0,0,CY,ALL,MOD,896007
2021-W22,CY,724531.0,6000,0,1142,0,2745,0,0,0,0,0,0,CY,ALL,MOD,896007
2021-W23,CY,724531.0,14400,0,577,0,10619,0,0,0,0,0,0,CY,ALL,AZ,896007
2021-W08,CY,724531.0,3600,0,5,0,205,0,0,0,0,0,0,CY,ALL,MOD,896007
2021-W21,CY,724531.0,52800,0,3371,0,14554,0,0,0,0,0,0,CY,ALL,AZ,896007
2021-W22,CY,724531.0,50310,0,13621,0,24032,0,0,0,0,0,0,CY,ALL,COM,896007
2021-W09,CY,724531.0,8190,0,3958,0,5989,0,0,0,0,0,0,CY,ALL,COM,896007
2021-W29,CY,724531.0,4800,0,945,0,126,0,0,0,0,0,0,CY,ALL,MOD,896007
2021-W29,CY,724531.0,35100,0,14914,0,8246,0,0,0,0,0,0,CY,ALL,COM,896007
2021-W30,CY,724531.0,35100,0,11762,0,9128,0,0,0,0,0,0,CY,ALL,COM,896007
2021-W30,CY,724531.0,108000,0,1138,0,1491,0,0,0,0,0,0,CY,ALL,AZ,896007
